system_index,city_calcuated_area,city_lc_area,city_lc_bare,city_lc_closed_forest_deciduous_broadleaf,city_lc_closed_forest_deciduous_needle,city_lc_closed_forest_evergreen_broadleaf,city_lc_closed_forest_evergreen_needle,city_lc_closed_forest_forest_mixed,city_lc_closed_forest_forest_other,city_lc_closed_forest_forest_total,city_lc_cultivated,city_lc_herbaceous_vegetation,city_lc_herbaceous_wetland,city_lc_moss_and_lichen,city_lc_ocean,city_lc_open_forest_deciduous_broadleaf,city_lc_open_forest_deciduous_needle,city_lc_open_forest_evergreen_broadleaf,city_lc_open_forest_evergreen_needle,city_lc_open_forest_forest_mixed,city_lc_open_forest_forest_other,city_lc_open_forest_forest_total,city_lc_permanent_water,city_lc_shrubs,city_lc_snow,city_lc_unknown,city_lc_urban,city_name,city_pc_bare,city_pc_closed_forest_deciduous_broadleaf,city_pc_closed_forest_deciduous_needle,city_pc_closed_forest_evergreen_broadleaf,city_pc_closed_forest_evergreen_needle,city_pc_closed_forest_forest_mixed,city_pc_closed_forest_forest_other,city_pc_closed_forest_forest_total,city_pc_cultivated,city_pc_herbaceous_vegetation,city_pc_herbaceous_wetland,city_pc_moss_and_lichen,city_pc_ocean,city_pc_open_forest_deciduous_broadleaf,city_pc_open_forest_deciduous_needle,city_pc_open_forest_evergreen_broadleaf,city_pc_open_forest_evergreen_needle,city_pc_open_forest_forest_mixed,city_pc_open_forest_forest_other,city_pc_open_forest_forest_total,city_pc_permanent_water,city_pc_shrubs,city_pc_snow,city_pc_unknown,city_pc_urban,pop_2015,region_calcuated_area,region_lc_area,region_lc_bare,region_lc_closed_forest_deciduous_broadleaf,region_lc_closed_forest_deciduous_needle,region_lc_closed_forest_evergreen_broadleaf,region_lc_closed_forest_evergreen_needle,region_lc_closed_forest_forest_mixed,region_lc_closed_forest_forest_other,region_lc_closed_forest_forest_total,region_lc_cultivated,region_lc_herbaceous_vegetation,region_lc_herbaceous_wetland,region_lc_moss_and_lichen,region_lc_ocean,region_lc_open_forest_deciduous_broadleaf,region_lc_open_forest_deciduous_needle,region_lc_open_forest_evergreen_broadleaf,region_lc_open_forest_evergreen_needle,region_lc_open_forest_forest_mixed,region_lc_open_forest_forest_other,region_lc_open_forest_forest_total,region_lc_permanent_water,region_lc_shrubs,region_lc_snow,region_lc_unknown,region_lc_urban,region_pc_bare,region_pc_closed_forest_deciduous_broadleaf,region_pc_closed_forest_deciduous_needle,region_pc_closed_forest_evergreen_broadleaf,region_pc_closed_forest_evergreen_needle,region_pc_closed_forest_forest_mixed,region_pc_closed_forest_forest_other,region_pc_closed_forest_forest_total,region_pc_cultivated,region_pc_herbaceous_vegetation,region_pc_herbaceous_wetland,region_pc_moss_and_lichen,region_pc_ocean,region_pc_open_forest_deciduous_broadleaf,region_pc_open_forest_deciduous_needle,region_pc_open_forest_evergreen_broadleaf,region_pc_open_forest_evergreen_needle,region_pc_open_forest_forest_mixed,region_pc_open_forest_forest_other,region_pc_open_forest_forest_total,region_pc_permanent_water,region_pc_shrubs,region_pc_snow,region_pc_unknown,region_pc_urban,geo
000000000000000000b6,43203.680523840834,43908.27450980397,0,0,0,94.59607843137255,0,0,144.8,239.39607843137256,1182.274509803921,2034.4196078431348,0,0,0,0,0,96.8156862745098,0,0,3902.37254901961,3999.1882352941197,0,2487.576470588231,0,0,33965.419607843185,Kumasi,0.0,0.0,0.0,0.0021544020913472892,0.0,0.0,0.0032977838828002373,0.0054521859741475266,0.026926007068210786,0.046333399127057105,0.0,0.0,0.0,0.0,0.0,0.0022049531063420063,0.0,0.0,0.08887556144225792,0.09108051454859993,0.0,0.05665393364598734,0.0,0.0,0.7735539596359973,2955243.390869,4107455.459771633,4174132.0352941174,9.0,106080.90588235293,0,1135874.5490196077,0,0,600718.2392156865,1842673.6941176471,132584.59215686275,59987.00000000001,9698.913725490194,0,0,110091.8862745098,0,151327.27843137254,0,0,1635700.9568627449,1897120.1215686272,11412.384313725488,128184.63921568627,0,0,92461.6901960784,2.15613687442109E-6,0.025413883649437138,0.0,0.2721223333175113,0.0,0.0,0.14391452741225008,0.4414507443791985,0.03176339201438811,0.014371131409544213,0.002323576169484248,0.0,0.0,0.026374797285671513,0.0,0.03625359168129662,0.0,0.0,0.3918661276241805,0.45449451659114865,0.002734073627098705,0.030709291927478316,0.0,0.0,0.022151117744784843,
000000000000000000b7,34821.86052391688,36558.807843137314,90.67450980392157,6.0,0,0,0,0,8.0,14.0,2119.6941176470523,4046.8666666666686,205.0,0,0,15.0,0,0,0,0,275.0,290.0,119.0,333.956862745098,0,0,29339.615686274574,Ouagadougou,0.0024802370523945476,1.641191371924426E-4,0.0,0.0,0.0,0.0,2.1882551625659015E-4,3.8294465344903276E-4,0.0579803949500217,0.11069471094436499,0.005607403854075123,0.0,0.0,4.1029784298110653E-4,0.0,0.0,0.0,0.0,0.007522127121320286,0.007932424964301393,0.0032550295543167787,0.009134785362203413,0.0,0.0,0.802532068664873,2707342.025341,3947050.8171924814,4146423.6588235297,3576.3647058823526,788.0,0,0,0,0,388.0,1176.0,2373446.7215686277,490481.68627450976,20254.60392156863,0,0,3313.1529411764704,0,0,0,0,65167.58039215686,68480.73333333332,13331.317647058822,1127733.1725490196,0,0,47943.058823529376,8.625179190920108E-4,1.9004329148159942E-4,0.0,0.0,0.0,0.0,9.357461560261494E-5,2.836179070842144E-4,0.5724081562476057,0.11829029704448357,0.00488483705191753,0.0,0.0,7.990386930496426E-4,0.0,0.0,0.0,0.0,0.015716575476671612,0.016515614169721252,0.0032151364028347586,0.2719773147515256,0.0,0.0,0.011562508505735355,
000000000000000000b8,66650.67554521622,180355.6431372549,6.0,188.40392156862745,0,0,159.0,526.9960784313727,1870.4039215686275,2744.8039215686276,7850.415686274495,7830.266666666681,220.0,0,0,119.0,0,0,414.0,5853.980392156867,19627.10196078433,26014.082352941197,270.0,0.4745098039215686,0,0,135419.59999999998,Birmingham,3.326760336206314E-5,0.0010446244891003916,0.0,0.0,8.815914890946731E-4,0.0029219827517696037,0.010370642631598757,0.015218841361563425,0.04352741921304976,0.0434157009476419,0.0012198121232756482,0.0,0.0,6.598074666809188E-4,0.0,0.0,0.0022954646319823563,0.03245798296259491,0.10882444052969079,0.14423769559094898,0.001497042151292841,2.6309673247121823E-6,0.0,0.0,0.7508475900415407,2426844.641848,4176980.803630371,1.1308083572549013E7,1319.729411764706,58830.952941176474,0,0,116071.23529411765,52945.68235294118,157051.1294117647,384899.0,5463645.788235288,2768041.066666667,18651.784313725493,0,44249.9568627451,17990.949019607844,0,0,47060.63137254902,229624.43921568626,1410005.7333333334,1704681.7529411765,29122.360784313725,10821.423529411764,0,0,882650.7098039216,1.1670672605996835E-4,0.005202557317845776,0.0,0.0,0.010264447954371939,0.00468210921976821,0.013888394828723661,0.034037509320709584,0.4831628412703444,0.24478427745141862,0.001649420451667311,0.0,0.003913126090628148,0.0015909812572735002,0.0,0.0,0.00416168054212044,0.020306220567127047,0.12469007009783681,0.1507489524643578,0.0025753577604440275,9.569635261346456E-4,0.0,0.0,0.07805484493823553,
000000000000000000b9,85209.0766863909,86219.28235294146,84.8313725490196,2.0,0,0,0,0,121.38039215686274,123.38039215686274,3309.396078431364,5066.007843137256,1248.858823529409,0,1115.6705882352926,0,0,0,0,0,1210.7058823529403,1210.7058823529403,1645.341176470584,1535.4705882352944,0,0,70879.61960784344,Accra,9.839025590790654E-4,2.3196667212015688E-5,0.0,0.0,0.0,0.0,0.001407810281463352,0.0014310069486753677,0.03838347975206106,0.05875724901535815,0.014484681262100563,0.0,0.012939919676763934,0.0,0.0,0.0,0.0,0.0,0.014042170722285486,0.014042170722285486,0.019083215860407256,0.017808900124566047,0.0,0.0,0.8220854740787031,4424294.939329,4697164.876642742,4753689.152941178,4175.164705882353,23162.658823529415,0,526906.3568627452,0,0,279380.09411764704,829449.1098039217,461154.00784313725,134042.25098039216,45836.8862745098,0,2078336.3803921563,15750.474509803924,0,42719.73333333334,0,0,765358.1568627453,823828.3647058825,111573.21176470589,173663.51764705882,0,0,91630.25882352942,8.782998996261917E-4,0.004872564881361318,0.0,0.11084156744593628,0.0,0.0,0.058771216444556636,0.17448534877185423,0.09700971035470723,0.028197521265659165,0.009642381905882475,0.0,0.43720493989520937,0.00331331603793632,0.0,0.008986648465834584,0.0,0.0,0.16100298783508107,0.17330295233885198,0.023470868240443088,0.03653236719098695,0.0,0.0,0.019275610136779017,
000000000000000000ba,185983.29850934842,480888.1607843111,17.0,1461.474509803921,0,0,283.61176470588236,811.8039215686274,4629.141176470582,7186.031372549012,26760.960784313782,27574.074509803904,2732.894117647058,0,2233.517647058822,776.2470588235292,0,0,1010.1803921568627,10705.870588235319,59561.88235294121,72054.18039215692,8732.615686274512,0,0,0,333596.88627450715,London,3.535125500339542E-5,0.0030391151810023956,0.0,0.0,5.897665774165075E-4,0.001688134555536998,0.009626232363301731,0.014943248677257631,0.055649032283655364,0.057339890557570786,0.00568301393236591,0.0,0.004644567758574127,0.0016141945718886037,0.0,0.0,0.0021006555672098376,0.022262703599885747,0.12385807597300368,0.14983562971198786,0.018159348468949482,0.0,0.0,0.0,0.6937099173546355,9609566.398075,5244609.966163891,1.3566899286274504E7,153.0,127449.88235294117,0,0,61675.1568627451,45755.035294117646,204934.09411764704,439814.16862745094,6315093.603921566,637351.4470588234,34476.69019607843,0,3415022.5333333323,57715.301960784316,0,0,77658.57647058825,225330.91372549022,1339824.5607843136,1700529.3529411764,59026.6,1683.007843137255,0,0,963748.8823529412,1.1277447909913253E-5,0.009394179146142918,0.0,0.0,0.004546002410819194,0.003372549197030419,0.0151054481789348,0.03241817893292733,0.465478033754587,0.046978416630808595,0.0025412358025653035,0.0,0.25171724660684086,0.0042541262187428715,0.0,0.0,0.005724121247745581,0.01660887347733577,0.09875687380828431,0.12534399475210853,0.004350780436596638,1.2405250511735846E-4,0.0,0.0,0.07103678313053863,
000000000000000000bb,31229.76960500522,31670.04313725492,62.90980392156864,4.0,0,9.690196078431374,0,0,180.47058823529412,194.1607843137255,3087.847058823536,1420.7803921568623,265.5882352941179,0,1300.035294117647,0.12549019607843137,0,0,0,0,484.83921568627466,484.9647058823531,80.19607843137257,517.2509803921569,0,0,24256.30980392158,Lomé,0.0019864135848796797,1.263023224396754E-4,0.0,3.0597356740042934E-4,0.0,0.0,0.0056984636065430016,0.006130739496383106,0.09750056371698339,0.04486196580154112,0.008386102732575514,0.0,0.04104936922515132,3.962425802029032E-6,0.0,0.0,0.0,0.0,0.015309079737751797,0.015313042163553826,0.002532237739109179,0.016332500026932102,0.0,0.0,0.7659070655128907,2143367.243393,4140949.255280833,4199333.423529412,4359.0745098039215,79707.40392156862,0,91612.74901960786,0,0,142626.29019607842,313946.4431372549,770869.8313725492,87732.75294117647,62175.027450980386,0,1787394.0352941176,43255.8862745098,0,6569.023529411764,0,0,764662.2000000002,814487.1098039218,41539.94901960784,241602.09019607847,0,0,75227.10980392156,0.00103803962918959,0.01898096575874582,0.0,0.021816021682462675,0.0,0.0,0.03396403090950691,0.07476101835071541,0.1835695701258836,0.02089206645264185,0.0148059277938269,0.0,0.4256375607802696,0.01030065534499867,0.0,0.0015643014895184721,0.0,0.0,0.1820913280463748,0.19395628488089192,0.009892034003981228,0.05753343824578218,0.0,0.0,0.017914059736817818,
000000000000000000bc,163533.47797324148,378365.9686274484,0,23399.847058823627,0,0,735.2,7914.643137254894,989.607843137255,33039.29803921578,28204.980392157027,5286.4274509803845,1866.3882352941177,0,0,802.341176470588,0,0,265.5019607843137,7341.5137254901865,23185.501960784342,31594.85882352943,3534.960784313725,8.24313725490196,0,0,274830.811764703,Paris,0.0,0.06184448126692886,0.0,0.0,0.0019430922994131698,0.02091795719886191,0.002615477937212835,0.08732100870241678,0.07454417873381361,0.013971730782652852,0.004932759259678095,0.0,0.0,0.002120542657102969,0.0,0.0,7.017067675178147E-4,0.019403208359679097,0.061277979213858816,0.0835034369981587,0.0093427027730244,2.178614869832129E-5,0.0,0.0,0.7263623966015571,9712652.12642,4988794.432381589,1.1539720176470585E7,0,1585417.388235294,0,0,100110.0,247355.51764705885,41495.18431372549,1974378.0901960784,7645137.301960781,284547.0666666667,19774.87058823529,0,0,90959.40784313726,0,0,2361.835294117647,209176.8431372549,591738.0,894236.0862745098,29797.58823529412,3531.7568627450983,0,0,688317.4156862746,0.0,0.13738785377724755,0.0,0.0,0.008675253686317597,0.021435140008976575,0.003595857064050297,0.17109410453659202,0.6625062986838421,0.02465805602867705,0.0017136351909603602,0.0,0.0,0.007882288864213789,0.0,0.0,2.0467006634471206E-4,0.018126682444498537,0.05127836645524126,0.07749200783029829,0.002582175978240028,3.060522099960732E-4,0.0,0.0,0.05964766954139403,
000000000000000000bd,58169.55224557481,103745.78823529407,1.0,27.223529411764712,0,0,936.9529411764709,0,6000.286274509791,6964.462745098026,4503.729411764699,1724.9254901960794,256.10980392156864,0,6546.86666666666,0,0,0,25.0,0,9247.780392156857,9272.780392156857,513.3372549019607,6741.890196078419,0,0,67220.6862745098,Barcelona,9.63894551296881E-6,2.624061166707039E-4,0.0,0.0,0.009031238348215872,0.0,0.05783643246221448,0.06713007692710106,0.043411202405154996,0.016626462813931025,0.0024686284453371257,0.0,0.06310489108067167,0.0,0.0,0.0,2.4097363782422024E-4,0.0,0.08913885131590128,0.0893798249537255,0.00494802982977698,0.06498471225441849,0.0,0.0,0.6479365323443703,3831295.701604,4474421.734313226,7985456.388235296,73.0,414433.08235294116,0,0,456244.70588235295,1386.8627450980393,824323.7411764706,1696388.392156863,704953.843137256,143759.2862745098,3113.6784313725493,0,3953239.7686274517,10377.368627450978,0,0,7704.137254901961,0,968512.3921568637,986593.8980392166,7994.635294117647,302548.7254901961,0,0,186791.1607843137,9.141619019740492E-6,0.05189848421982637,0.0,0.0,0.057134455903424995,1.7367357326517462E-4,0.10322813138030772,0.21243474507682425,0.08827971863647527,0.018002638707827083,3.8991865711768546E-4,0.0,0.4950549569654687,0.0012995335673912896,0.0,0.0,9.647710638370283E-4,0.0,0.12128453842459655,0.12354884305582486,0.0010011494528848564,0.037887468264923584,0.0,0.0,0.02339141956363406,
000000000000000000be,72537.29658239351,113177.47058823537,230.9686274509804,5.0,0,0,0,104.0,489.964705882353,598.964705882353,28296.713725490237,5852.905882352937,24.87450980392157,0,8966.721568627458,11.0,0,0,0,0,8142.835294117655,8153.835294117655,160.61176470588234,6045.368627450987,0,0,54846.50588235296,Algiers,0.002040765059075187,4.417840382907217E-5,0.0,0.0,0.0,9.18910799644701E-4,0.0043291717276926316,0.005292260931166405,0.25002072920007135,0.051714407928828,2.1978322783357235E-4,0.0,0.07922708929633505,9.719248842395876E-5,0.0,0.0,0.0,0.0,0.07194749318743028,0.07204468567585424,0.001419114280175278,0.05341494730382669,0.0,0.0,0.4846062170968342,3856137.798757,4736960.730537787,7394642.172549015,31809.21176470588,5455.047058823529,0,1336.0,4.0,87078.37254901961,137999.1568627451,231872.57647058822,1093271.231372546,413598.58039215655,1525.2117647058824,0,3739068.4470588206,33405.48235294118,0,2.0,0,8727.529411764706,863320.1176470589,905455.1294117648,8157.254901960785,852417.2823529412,0,0,117467.24705882353,0.004301656662007337,7.377026408490993E-4,0.0,1.8067135215272574E-4,5.409321920740292E-7,0.011775873736295036,0.018662046606533127,0.03135683526802206,0.14784640092945608,0.05593219668255896,2.0625903581486283E-4,0.0,0.505645622845591,0.004517525199116692,0.0,2.704660960370146E-7,0.0,0.0011802504040241111,0.11674941092510809,0.12244745699434492,0.0011031304438560668,0.11527498727624079,0.0,0.0,0.01588545386210774,
000000000000000000bf,119532.46370563295,121384.95686274511,196.52156862745096,0,0,846.7647058823529,0,0,2917.8745098039253,3764.6392156862785,2290.2588235294115,5461.3568627450895,3303.839215686268,0,4117.917647058789,0,0,10.031372549019608,0,0,7258.196078431344,7268.227450980364,2185.3333333333303,2760.2274509803947,0,0,90036.63529411775,Lagos,0.0016189944265471534,0.0,0.0,0.006975861982962388,0.0,0.0,0.024038188793882295,0.031014050776844684,0.01886773190617928,0.04499204023213904,0.027217863737613326,0.0,0.03392444791750501,0.0,0.0,8.264098623326519E-5,0.0,0.0,0.059794856512891306,0.05987749749912457,0.0180033291588543,0.02273945241914528,0.0,0.0,0.7417445919260475,1.1568025562996E7,5113668.191347795,5193641.992156863,82.47450980392156,26166.709803921567,0,337047.9490196079,0,0,351624.2392156864,714838.898039216,263285.4000000001,96523.23137254905,62819.95294117647,0,2166523.7137254896,21928.392156862745,0,15450.023529411765,0,0,1352050.5450980393,1389428.9607843137,39837.580392156866,271479.3960784314,0,0,188822.38431372558,1.5879898908794597E-5,0.0050382197778431805,0.0,0.06489626153065578,0.0,0.0,0.06770282582948323,0.1376373071379822,0.050693790676677064,0.01858488350146445,0.012095549334367581,0.0,0.41714922148990013,0.004222160901729024,0.0,0.0029747956352677934,0.0,0.0,0.2603280216733898,0.2675249782103866,0.00767045176627832,0.052271488194296764,0.0,0.0,0.03635644978973795,
000000000000000000c0,47992.81453889809,48912.14117647063,0,4.0,0,54.62352941176471,0,0,365.7529411764706,424.3764705882353,1545.5058823529391,976.9294117647058,39.0,0,0,2.0,0,128.69019607843137,0,0,5903.588235294133,6034.278431372564,0,1053.3647058823528,0,0,38838.68627450983,Ibadan,0.0,8.177928636508383E-5,0.0,0.0011167683135090713,0.0,0.0,0.007477753628835563,0.008676301228709717,0.031597592032965645,0.019973147530794693,7.973480420595673E-4,0.0,0.0,4.0889643182541916E-5,0.0,0.002631048099369207,0.0,0.0,0.1206978082189147,0.12336974596146645,0.0,0.02153585348230631,0.0,0.0,0.7940500117216976,3164559.107394,4042539.301157537,4120271.705882353,19.0,118431.1019607843,0,960780.6235294119,0,0,452799.38039215683,1532011.105882353,373470.43529411766,44080.20392156863,23305.83529411765,0,59346.498039215716,60261.98431372549,0,53413.282352941176,0,0,1517900.8901960782,1631576.1568627448,22557.580392156862,228240.67843137254,0,0,205664.21176470598,4.611346376229129E-6,0.0287435175189308,0.0,0.23318380245597456,0.0,0.0,0.10989551483842987,0.3718228348133352,0.09064218623274974,0.01069837308511403,0.005656383112027492,0.0,0.014403539930264553,0.01462573068365656,0.0,0.012963534001091504,0.0,0.0,0.3683982510252976,0.39598751571004565,0.005474779820940516,0.05539456975750462,0.0,0.0,0.049915206191641956,
000000000000000000c1,131505.65790585126,339917.15294117667,0,10504.921568627462,0,0,4640.568627450985,27972.701960784347,438.16078431372546,43556.35294117652,32793.18431372554,3892.9529411764693,1426.027450980392,0,0,113.61960784313726,0,0,2499.3333333333335,27626.09019607845,39750.68627450983,69989.72941176475,3364.4392156862755,9.0,0,0,184885.46666666667,Dortmund,0.0,0.030904358540698177,0.0,0.0,0.013652057824378297,0.08229270490984925,0.0012890222824075903,0.1281381435573333,0.09647404972058138,0.011452652234499483,0.004195220625500969,0.0,0.0,3.3425676480292054E-4,0.0,0.0,0.007352772026087921,0.08127301007624996,0.11694227823033328,0.20590231709747409,0.009897821238425406,2.6477039837873283E-5,0.0,0.0,0.5439133184863474,3447957.096506,5234001.505436946,1.3526151568627449E7,0,771077.0274509804,0,0,1221048.4549019607,1531768.2784313727,35318.168627450985,3559211.929411765,5420942.964705878,542776.243137255,43146.24705882354,0,0,26395.709803921567,0,0,32580.545098039216,919649.5372549018,1250015.7450980393,2228641.5372549016,90963.97647058824,800.0,0,0,1639668.6705882356,0.0,0.05700638674191824,0.0,0.0,0.09027316075135962,0.11324494411138757,0.0026111025333597424,0.2631355941380252,0.40077496819414704,0.04012791372205011,0.00318983909354505,0.0,0.0,0.001951457491068174,0.0,0.0,0.0024087076751088993,0.06799047996681751,0.09241473738896475,0.16476538252195932,0.0067250448887154314,5.914468693782197E-5,0.0,0.0,0.12122211275461992,
000000000000000000c2,77825.66819855412,78898.15294117658,10.333333333333332,107.66274509803921,0,1021.7529411764707,0,0,3687.078431372548,4816.494117647058,3810.8392156862747,1522.541176470587,223.40000000000003,0,0,590.9058823529411,0,282.99607843137255,0,0,21290.062745098086,22163.9647058824,485.63921568627455,975.3372549019608,0,0,44889.603921568705,Onitsha,1.309705354070515E-4,0.001364578777633849,0.0,0.012950277073510838,0.0,0.0,0.04673212608819235,0.06104698193933704,0.04830074055760836,0.01929755158660983,0.0028314984783808367,0.0,0.0,0.007489476753574926,0.0,0.0035868530235728525,0.0,0.0,0.26984234676534363,0.2809186765424914,0.00615526723481535,0.012361978304221324,0.0,0.0,0.568956334821129,3149312.939691,4484729.255714443,4545964.815686275,551.7019607843137,200437.6078431373,0,827292.0862745098,0,0,534469.7921568629,1562199.4862745102,502068.8980392157,129695.07843137255,60045.18039215686,0,0,192000.90588235296,0,52289.611764705885,0,0,1655203.4274509803,1899493.9450980392,27875.63529411765,86256.56470588234,0,0,277778.3254901961,1.2136080747493131E-4,0.04409132405765848,0.0,0.18198382957559667,0.0,0.0,0.1175701559133553,0.3436453095466105,0.11044275932510084,0.02852971452481277,0.013208456912153249,0.0,0.0,0.04223545796479461,0.0,0.011502423332507042,0.0,0.0,0.364103879937554,0.41784176123485567,0.006131951395208817,0.0189743141892005,0.0,0.0,0.06110437206458266,
000000000000000000c3,76229.12341913933,155772.9137254904,0,4222.709803921567,0,0,37.0,0,2295.356862745098,6555.066666666666,27962.84705882363,1096.6078431372548,122.4078431372549,0,0,298.2352941176471,0,0,0,0,10931.760784313738,11229.996078431384,418.85098039215677,1090.4156862745097,0,0,107296.72156862754,Milan,0.0,0.027108113361498806,0.0,0.0,2.3752524822898905E-4,0.0,0.014735275908044404,0.042080914517772204,0.17951032942800915,0.007039785139217101,7.858095493608547E-4,0.0,0.0,0.0019145516828632345,0.0,0.0,0.0,0.0,0.07017754578037969,0.07209209746324292,0.002688856299691958,0.007000033960949631,0.0,0.0,0.6888021736417562,3028675.400325,4353036.694996617,8899665.137254903,137845.4549019608,1861124.364705882,0,0,432509.06274509797,295989.8627450981,266142.4980392157,2855765.7882352937,2714119.4823529413,1208806.1568627448,14140.333333333334,351.22352941176473,0,76844.06666666667,0,0,18195.039215686273,29312.223529411764,776421.3294117649,900772.6588235296,186855.53725490195,69360.96470588235,81599.18039215688,0,730048.3568627452,0.015488836127656726,0.20912296541529707,0.0,0.0,0.048598352418291677,0.033258539302344584,0.029904776633124783,0.32088463376905807,0.30496871966467154,0.13582602695943685,0.0015888612790767218,3.946480277572549E-5,0.0,0.008634489666918993,0.0,0.0,0.0020444633517187056,0.0032936321847333127,0.08724163408818454,0.10121421929155555,0.02099579415327726,0.0077936600575599525,0.00916879221113325,0.0,0.08203099168379814,
000000000000000000c4,39312.25964665806,41164.674509803976,18.0,0,0,0,0,0,0,0,11234.050980392187,1487.6980392156863,13.0,0,0,1.0,0,0,0,0,63.286274509803924,64.28627450980392,6.0,1210.5098039215684,0,0,27131.12941176473,Kano,4.372681240492509E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2729051332038744,0.03614016281997733,3.1580475625779227E-4,0.0,0.0,2.4292673558291716E-5,0.0,0.0,0.0,0.0,0.0015373928073871047,0.0015616854809453963,1.457560413497503E-4,0.029406519505778373,0.0,0.0,0.6590876700677677,4157177.71045,4157379.996684857,4354694.180392157,109.0,3819.878431372549,0,0,0,0,831.1921568627449,4651.070588235294,3621090.8784313723,131168.61960784314,15664.521568627451,0,0,6948.286274509804,0,0,0,0,55211.44705882352,62159.73333333332,23241.180392156864,364530.8549019609,0,0,132078.3215686275,2.503046034571E-5,8.771863816688395E-4,0.0,0.0,0.0,0.0,1.908726818533771E-4,0.0010680590635222167,0.8315373545026482,0.03012120120821685,0.003597157669339894,0.0,0.0,0.0015955853583922816,0.0,0.0,0.0,0.0,0.012678604919588523,0.014274190277980806,0.005337040772416286,0.08370986337992016,0.0,0.0,0.030330102665609763,
000000000000000000c5,42105.854246463256,65859.7137254902,1002.3490196078433,0,0,0,0,0,0,0,8598.70980392158,5003.61960784314,454.21568627450984,0,6028.278431372537,21.176470588235293,0,0,0,0,2562.572549019608,2583.749019607843,167.12549019607843,1179.5529411764705,0,0,40842.113725490206,Tunis,0.015219456066659096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13056099575169505,0.07597390460424291,0.0068967151628949635,0.0,0.09153210802735945,3.215390622027438E-4,0.0,0.0,0.0,0.0,0.038909561005695585,0.039231100067898324,0.00253759818775821,0.0179100830303175,0.0,0.0,0.6201380391011745,2116874.639438,4067886.0755237755,6363149.8705882365,33715.42352941177,7308.980392156863,0,29.388235294117646,0,10744.800000000003,61415.011764705865,79498.18039215685,1891225.9803921576,285929.81176470587,5377.764705882351,0,3137217.1294117654,16194.113725490195,0,0,0,1302.9450980392157,385396.63921568624,402893.69803921564,34131.03137254902,383447.0862745098,0,0,109713.76470588238,0.005298543051021203,0.0011486418740411012,0.0,4.618504340115578E-6,0.0,0.0016885976628752118,0.009651668279664204,0.012493526320920633,0.2972153758524196,0.04493526281477845,8.451419211009733E-4,0.0,0.49302895471826247,0.002544983860955823,0.0,0.0,0.0,2.0476416940322137E-4,0.06056695929748053,0.06331670732783957,0.005363857848187662,0.060260577555603344,0.0,0.0,0.017242052589866153,
000000000000000000c6,22350.294957293077,22513.678431372566,0,0,0,298.156862745098,0,0,341.6392156862745,639.7960784313725,457.09019607843135,1414.2941176470574,789.5607843137255,0,1719.2117647058813,0,0,1.0,0,0,653.149019607843,654.149019607843,21.996078431372545,511.1411764705883,0,0,16306.439215686294,Douala,0.0,0.0,0.0,0.013243365079320831,0.0,0.0,0.015174739957651878,0.02841810503697271,0.020302777152643395,0.06281932656887619,0.035070270134687595,0.0,0.07636298839154504,0.0,0.0,4.441744173650943E-5,0.0,0.0,0.029011208523689623,0.029055625965426133,9.770095321571819E-4,0.02270358342501324,0.0,0.0,0.7242903137926785,2963895.099735,3811900.190274659,3839954.870588235,0,918.686274509804,0,2150754.5450980384,0,0,382842.14509803924,2534515.3764705877,17446.800000000003,17981.86274509804,50500.93725490196,0,1030196.6862745103,26.0,0,5085.019607843138,0,0,142788.6666666667,147899.68627450982,10115.98431372549,7299.125490196077,0,57.0,23941.41176470589,0.0,2.3924402902398493E-4,0.0,0.5600989119876215,0.0,0.0,0.09969964700116186,0.6600378030178075,0.00454349089715405,0.004682831791287024,0.01315144030512156,0.0,0.2682835400398069,6.770912908155379E-6,0.0,0.0013242394192680119,0.0,0.0,0.03718498562583189,0.03851599595800806,0.0026344018757115868,0.0019008362692236377,0.0,1.4843924452494485E-5,0.006234815921427314,
